-0.67,-11.35,-1.16
-0.67,-12.02,-1.22
-0.92,-11.78,-1.16
-0.92,-11.17,-0.85
-0.73,-11.84,-0.85
-1.16,-11.35,-0.67
-1.04,-13.37,-1.16
-0.79,-12.57,-0.67
-1.10,-10.93,-0.79
-0.79,-11.47,-0.92
-0.98,-12.21,-0.92
-0.49,-12.76,-1.04
-0.55,-11.90,-1.46
-0.61,-12.70,-1.04
-0.37,-12.15,-0.79
-1.10,-11.72,-0.43
-0.98,-12.21,-0.79
-0.49,-11.90,-1.34
-1.16,-12.82,-1.22
-0.73,-12.08,-1.22
-1.04,-12.70,-0.98
-1.10,-12.70,-1.04
-0.49,-12.08,-0.79
-0.73,-11.90,-0.79
-0.37,-12.57,-1.22
-0.61,-12.02,-1.04
-0.55,-11.78,-1.04
-0.85,-12.08,-0.73
-1.04,-11.96,-1.22
-0.73,-12.15,-0.98
-0.49,-10.93,-0.98
-0.85,-12.15,-0.92
-0.67,-12.45,-0.73
-0.67,-12.08,-1.34
-0.85,-12.70,-0.79
-1.10,-11.54,-0.85
-0.43,-11.84,-1.04
-0.67,-12.39,-0.85
-1.28,-11.72,-0.55
-0.98,-11.41,-1.10
-0.73,-12.08,-0.85
-0.37,-12.21,-1.04
-0.85,-11.11,-1.28
-0.85,-11.66,-0.85
-1.04,-12.21,-1.16
-0.98,-12.21,-0.79
-0.79,-11.96,-1.10
-0.85,-11.41,-0.92
-0.98,-11.66,-0.61
-1.10,-11.78,-0.92
-0.55,-10.62,-0.85
-0.85,-12.08,-1.22
-0.67,-11.84,-1.16
-0.92,-12.21,-0.92
-0.61,-13.31,-1.46
-0.43,-11.72,-0.92
-1.10,-12.02,-1.46
-1.22,-11.29,-0.67
-0.49,-11.54,-0.79
-1.04,-11.72,-1.04
-0.79,-12.70,-0.43
-0.79,-11.66,-0.37
-1.22,-11.60,-1.10
-0.61,-10.99,-0.79
-0.98,-11.47,-1.04
-0.79,-12.70,-0.98
-1.04,-11.47,-1.34
-1.59,-11.47,-1.34
-0.18,-11.72,-1.16
-0.79,-12.15,-0.79
-0.73,-12.82,-1.46
-1.22,-11.05,-1.22
-0.31,-11.41,-0.79
-1.04,-11.11,-0.98
-1.04,-10.68,-0.98
-0.98,-11.54,-0.98
-1.10,-11.41,-1.16
-0.24,-12.27,-1.10
-1.16,-11.72,-0.92
-1.04,-11.60,-1.10
-1.10,-11.17,-0.98
-0.55,-11.17,-0.85
-1.16,-12.21,-0.49
-0.73,-11.90,-1.16
-1.10,-11.60,-1.04
-1.16,-11.78,-0.79
-0.73,-11.60,-0.73
-0.67,-11.72,-0.85
-0.61,-12.39,-0.61
-0.55,-13.24,-1.46
-0.92,-11.41,-0.92
-0.73,-12.63,-0.98
-0.55,-11.72,-1.04
-0.85,-12.63,-0.85
-0.67,-11.66,-1.10
-0.79,-12.70,-0.79
-0.31,-12.15,-1.04
-0.49,-11.11,-0.79
-0.85,-11.47,-0.98
-0.49,-11.23,-1.16
-1.40,-11.78,-1.04
-0.49,-11.66,-1.34
-0.49,-11.41,-0.85
-0.73,-11.72,-1.16
-0.73,-11.66,-1.10
-0.43,-12.88,-0.67
-0.61,-12.57,-0.92
-1.10,-12.15,-1.04
-1.10,-12.76,-0.92
-0.79,-12.27,-1.22
-0.73,-11.72,-0.92
-0.61,-11.84,-0.98
-0.92,-11.72,-0.61
-0.85,-11.11,-1.28
-1.16,-11.29,-1.16
-0.73,-11.66,-1.04
-1.10,-12.45,-1.46
-0.79,-11.47,-0.85
-0.79,-12.51,-1.10
-0.49,-11.35,-0.92
-0.73,-11.72,-1.04
-0.24,-12.70,-0.92
-0.92,-12.51,-0.49
-0.85,-12.39,-1.22
-0.79,-10.13,-0.67
-0.79,-12.08,-0.55
-1.10,-10.86,-0.73
-0.12,-12.02,-0.73
-0.92,-11.66,-1.10
-0.98,-12.15,-0.79
-1.10,-11.35,-1.16
-0.73,-11.96,-0.85
-1.04,-12.21,-1.10
-0.73,-11.17,-0.79
-0.43,-11.84,-0.92
-0.55,-12.27,-0.98
-0.55,-10.56,-0.73
-1.53,-10.50,-0.55
-0.98,-11.72,-1.04
-0.73,-12.45,-0.79
-0.98,-11.17,-0.43
-0.67,-11.78,-1.04
-0.79,-10.68,-1.04
-0.98,-12.21,-0.98
-0.98,-11.90,-0.79
-0.61,-11.41,-1.28
-0.85,-13.06,-0.61
-0.79,-11.54,-0.85
-1.04,-12.45,-0.92
-0.73,-11.11,-0.73
-0.92,-11.60,-1.04
-1.40,-11.47,-0.85
-0.67,-12.21,-0.79
-0.79,-11.96,-1.40
-1.22,-12.02,-0.92
-0.79,-11.90,-1.10
-0.92,-11.29,-1.04
-1.16,-11.60,-0.73
-0.98,-12.08,-0.61
-0.55,-11.96,-0.98
-0.24,-12.02,-0.73
-0.49,-11.96,-0.98
-0.79,-11.41,-0.92
-1.22,-10.74,-0.49
-0.67,-12.57,-1.22
-0.85,-11.90,-1.04
-0.61,-12.57,-1.16
-1.16,-11.11,-0.92
-1.10,-12.27,-0.85
-0.92,-10.86,-1.28
-0.79,-12.21,-1.34
-1.10,-12.02,-1.40
-0.31,-12.27,-1.10
-0.24,-12.27,-0.61
-0.67,-11.54,-0.85
-0.92,-11.90,-0.85
-0.92,-12.08,-1.10
-0.79,-11.72,-0.67
-0.61,-12.39,-1.04
-0.98,-11.41,-1.22
-0.73,-12.39,-0.98
-1.10,-12.63,-0.98
-0.55,-11.78,-1.16
-0.85,-12.15,-1.59
-1.10,-12.27,-0.92
-0.92,-11.35,-0.67
-0.49,-12.33,-1.16
-0.61,-11.66,-0.67
-0.61,-11.72,-1.04
-0.73,-11.72,-0.67
-0.55,-11.66,-1.46
